CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Greece,GRC,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,4.467993699
Greece,GRC,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,0.2720893599
Greece,GRC,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,1.3174853215
Greece,GRC,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,8.363167693
Greece,GRC,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,1.3174853215
Greece,GRC,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,78.4906200773
Greece,GRC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,20.3574556705
Greece,GRC,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
Greece,GRC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
Greece,GRC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,128.1216
Greece,GRC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,204.2298
Greece,GRC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1960,48.3
Greece,GRC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1960,55.8
Greece,GRC,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,1960,425014235.797418
Greece,GRC,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1960,4633600
Greece,GRC,Net income from abroad (current US$),NY.GSR.NFCY.CD,1960,52629971.1603137
Greece,GRC,Number of infant deaths,SH.DTH.IMRT,1960,8269
Greece,GRC,Number of under-five deaths,SH.DTH.MORT,1960,9439
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1960,30.000300003
Greece,GRC,"Patent applications, nonresidents",IP.PAT.NRES,1960,551
Greece,GRC,"Patent applications, residents",IP.PAT.RESD,1960,694
Greece,GRC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,1.3
Greece,GRC,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,8.1510352184
Greece,GRC,Population growth (annual %),SP.POP.GROW,1960,0.7227565934
Greece,GRC,Population in largest city,EN.URB.LCTY,1960,1813686
Greece,GRC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,38.9166760006
Greece,GRC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1960,1813686
Greece,GRC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,21.7684333076
Greece,GRC,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,26.439982453
Greece,GRC,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,65.4089823286
Greece,GRC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,51.1449113301
Greece,GRC,"Population, total",SP.POP.TOTL,1960,8331725
Greece,GRC,Rural population,SP.RUR.TOTL,1960,3671291
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,44.064
Greece,GRC,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,-0.1134379423
Greece,GRC,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,76.89981
Greece,GRC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,65.681
Greece,GRC,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1960,-38063820.6581705
Greece,GRC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1960,242101199.982823
Greece,GRC,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1960,164599999.985
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,24.6710311475
Greece,GRC,"Trademark applications, direct nonresident",IP.TMK.NRES,1960,1260
Greece,GRC,"Trademark applications, direct resident",IP.TMK.RESD,1960,1271
Greece,GRC,"Trademark applications, total",IP.TMK.TOTL,1960,2531
Greece,GRC,Urban population,SP.URB.TOTL,1960,4660434
Greece,GRC,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,55.936
Greece,GRC,Urban population growth (annual %),SP.URB.GROW,1960,1.3864342122
Greenland,GRL,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,223.687
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,6.8826769231
Greenland,GRL,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0
Greenland,GRL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1960,0
Greenland,GRL,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,45.9016393443
Greenland,GRL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,102.676
Greenland,GRL,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,54.0983606557
Greenland,GRL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,121.011
Greenland,GRL,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,7.9723076923
Greenland,GRL,"International migrant stock, total",SM.POP.TOTL,1960,2591
Greenland,GRL,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
Greenland,GRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
Greenland,GRL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,1.1692308187
Greenland,GRL,Population growth (annual %),SP.POP.GROW,1960,4.0053059457
Greenland,GRL,"Population, total",SP.POP.TOTL,1960,32500
Greenland,GRL,Rural population,SP.RUR.TOTL,1960,13476
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,41.466
Greenland,GRL,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,1.7667775035
